Time,T_BL100,MF_BL100,RHO_BL100,T_CORI,MF_CORI,RHO_CORI,DP
"13:40:09,6",20.0,13.25678825378418,0.0,24.743309020996094,28.01540184020996,1000.2974243164062,12.687710762023926
"13:40:09,9",20.0,13.428969383239746,0.0,24.738739013671875,28.128494262695312,1000.3342895507812,12.730347633361816
"13:40:10,1",20.0,13.601051330566406,0.0,24.729589462280273,28.24652671813965,1000.471435546875,12.781434059143066
"13:40:10,4",20.0,13.77985954284668,0.0,24.725019454956055,28.380043029785156,1000.2147827148438,12.832210540771484
"13:40:10,6",20.0,13.950181007385254,0.0,24.72044563293457,28.50998878479004,1000.4239501953125,12.886385917663574
"13:40:10,9",20.0,14.119865417480469,0.0,24.709014892578125,28.64053726196289,1000.260498046875,12.94311809539795
"13:40:11,1",20.0,14.29575252532959,0.0,24.704442977905273,28.766544342041016,1000.1022338867188,12.98893928527832
"13:40:11,4",20.0,14.463482856750488,0.0,24.69758415222168,28.889448165893555,1000.2745361328125,13.014071464538574
"13:40:11,6",20.0,14.63039493560791,0.0,24.683868408203125,29.017650604248047,1000.1145629882812,13.026642799377441
"13:40:11,9",20.0,14.803597450256348,0.0,24.681581497192383,29.14319610595703,1000.3009033203125,13.031503677368164
"13:40:12,1",20.0,14.967589378356934,0.0,24.679298400878906,29.272127151489258,1000.1268920898438,13.026616096496582
"13:40:12,4",20.0,15.137629508972168,0.0,24.67700958251953,29.402393341064453,1000.2042236328125,13.023879051208496
"13:40:12,6",20.0,15.298678398132324,0.0,24.667865753173828,29.528446197509766,1000.0055541992188,13.037641525268555
"13:40:12,9",20.0,15.455547332763672,0.0,24.665584564208984,29.660118103027344,1000.2376098632812,13.064892768859863
"13:40:13,1",20.0,15.599289894104004,0.0,24.654155731201172,29.788373947143555,1000.0494995117188,13.087806701660156
"13:40:13,4",20.0,15.750651359558105,0.0,24.647302627563477,29.917415618896484,1000.216552734375,13.130411148071289
"13:40:13,6",20.0,15.902844429016113,0.0,24.645015716552734,30.045040130615234,1000.1497192382812,13.192392349243164
"13:40:13,9",20.0,16.067888259887695,0.0,24.64044952392578,30.178997039794922,1000.17431640625,13.263482093811035
"13:40:14,1",20.0,16.22943878173828,0.0,24.635875701904297,30.31207275390625,1000.137451171875,13.323795318603516
"13:40:14,4",20.0,16.3923282623291,0.0,24.63359260559082,30.44605827331543,1000.128662109375,13.395304679870605
"13:40:14,6",20.0,16.56307601928711,0.0,24.62216567993164,30.586462020874023,1000.0494995117188,13.435113906860352
"13:40:14,9",20.0,16.727264404296875,0.0,24.61760139465332,30.721046447753906,1000.06005859375,13.453543663024902
"13:40:15,1",20.0,16.892017364501953,0.0,24.61302947998047,30.86031723022461,1000.1075439453125,13.474658012390137
"13:40:15,4",20.0,17.06454086303711,0.0,24.608461380004883,31.00542640686035,999.8438720703125,13.514225959777832
"13:40:15,7",20.0,17.23093605041504,0.0,24.59246826171875,31.140100479125977,999.9827270507812,13.60301399230957
"13:40:15,9",20.0,17.39762306213379,0.0,24.59246826171875,31.278491973876953,999.98974609375,13.669270515441895
"13:40:16,2",20.0,17.566539764404297,0.0,24.58561897277832,31.41753387451172,1000.0231323242188,13.712929725646973
"13:40:16,4",20.0,17.719940185546875,0.0,24.590187072753906,31.554880142211914,999.8333129882812,13.767241477966309
"13:40:16,7",20.0,17.87229347229004,0.0,24.58333396911621,31.69129753112793,1000.00732421875,13.817107200622559
"13:40:16,9",20.0,18.03148651123047,0.0,24.574199676513672,31.83236312866211,999.9317626953125,13.856870651245117
"13:40:17,2",20.0,18.184282302856445,0.0,24.574199676513672,31.971715927124023,999.8421020507812,13.886189460754395
"13:40:17,4",20.0,18.336851119995117,0.0,24.567346572875977,32.11161422729492,999.9686889648438,13.896187782287598
